0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
-0.448134;1.26662;1.40326;1.14237;1.3081;0.783995;1.27947;1.95221;0.494481;0.535454;-0.139366;0.658039;1.18436;1.93644;1.37161;1.22799;1.57382;1.52707;0.989156;0.639037;1.02358;0.0565304;1.41097;1.15953;1.63698;1.19269;1.75865;0.845046;1.87305;1.4204;1.82947;1.82896;1.37544;0.729044;1.4737;1.04001;1.63262;0.667733;0.117722;0.601836;0.330414;0.067918;1.16109;1.40951;0.841134;0.493157;0.890797;0.84077;-0.361163;-1.15533;-1.40023;-0.816799;-1.91066;-1.00098;-1.70908;-1.99284;-1.8458;-1.28777;-1.47643;0.462948;1.16039;1.57488;0.646451;0.921352;-0.522634;-1.44167;-0.450972;-1.11996;-0.787131;-1.03839;-1.17146;-2.0606;-1.69375;-1.47947;-1.57515;-1.25882;-0.408279;0.208904;-0.0349301;-0.560887;-0.831552;-0.297485;-0.774056;-0.307482;1.0634;1.29897;1.39383;0.516281;1.56175;1.00172;0.955986;-0.186634;-0.411807;-0.781425;0.708372;0.804912;0.584247;0.548266;1.18755;1.59063;1.53153;1.11913;1.56544;0.603935;0.646048;-0.796943;-1.1901;-1.39982;-1.39694;-1.60179;-1.12149;-1.34881;-1.03297;-1.57676;-1.67894;-0.756852;-0.56271;-1.29735;-1.57076;-1.9301;-0.793703;-1.3033;-1.32885;-1.64532;-1.31421;-1.16667;-1.69;-1.11824;-1.5781;-1.13444;-1.24448;-0.829256;-0.574058;-0.00138085;1.20514;1.13302;0.227797;0.221588;1.12311;1.62988;1.66432;1.16128;-1.40679;-1.33078;-1.09112;-0.877444;-1.4959;-1.01055;-1.32515;-0.961687;-1.0775;-1.35787;-1.55674;-1.41828;-1.19685;-1.53177;-1.62423;-1.84184;-1.23096;-1.40525;-1.11379;-1.14707;-0.0325906;0.0993851;0.301695;-1.15936;0.570921;0.468363;1.08832;-0.800832;-1.81207;-1.44091;-0.94417;-0.941692;-1.14085;-0.884165;0.264615;0.887411;1.10191;-0.836709;-1.35136;-0.752788;-0.7851;-1.20742;-1.12803;-1.78046;-1.63747;-1.2646;-0.717086;-1.56811;-1.68683;-1.49756;-1.55812;-0.724544;-0.887021;-0.761627;-1.22192;-0.798242;-1.12951;-0.448134
-0.448134;0.916755;1.2109;0.818305;1.21368;1.50882;1.31836;1.14995;1.32525;1.45358;1.35869;0.68146;0.930781;1.51205;0.0442261;-0.660144;1.30965;1.47681;1.25295;1.76098;1.00322;1.31995;2.16466;1.71513;1.17691;0.660447;1.20201;1.3646;1.57718;1.33666;1.12396;1.78837;1.2243;0.709708;1.14354;1.43096;1.44536;1.30521;1.25993;1.60416;2.04674;1.30401;1.47979;1.57971;1.64082;1.3471;0.885746;0.821536;-0.651079;-1.10472;-0.423188;-0.739699;-0.014991;-0.911254;-0.680235;-0.341325;-0.0179827;1.28196;0.782609;1.09637;0.0137558;-1.66232;-1.50173;-2.0692;-1.7946;-1.30631;-1.58834;-1.66219;-1.56582;-1.83193;-1.11626;-1.66757;-1.18987;-0.431809;-0.643562;-1.52031;-1.6936;-1.29236;-1.16761;-0.316934;0.264003;-0.847259;-1.0026;-1.10726;-1.08174;-1.06065;-0.355903;0.336395;0.681806;1.25539;0.652624;0.362208;-0.729274;-1.1892;0.719842;1.42476;1.22364;1.06859;1.39965;1.07606;0.890332;1.09124;1.53206;1.20101;0.0627001;-1.34132;-1.12659;-0.777976;-0.599387;-0.809986;-0.192165;-0.309721;-0.255934;-0.648228;-0.993807;-1.56468;0.311288;-1.04239;-1.02597;-0.903148;-0.832029;-1.14115;-1.29792;-1.48838;-1.08273;-1.50241;-1.17585;-1.44745;-0.666276;-0.957503;-0.7115;-1.00138;-0.946706;-0.396148;-1.09566;-1.1233;-0.734642;-0.910205;-1.03217;-0.88032;-1.1245;-1.17281;-1.40111;-1.32101;-1.27747;-0.917557;-0.538195;-1.08613;-1.16448;-1.48941;-1.64232;-0.585529;-0.806823;-1.36789;-0.762409;-1.05935;-1.11487;-1.40849;-0.374865;-1.21742;-0.594372;-1.61717;-1.77337;-1.13335;-1.0643;-0.687919;-0.589512;-0.789216;-1.20698;-1.74023;-1.40076;-1.10864;-0.978538;-1.05596;-1.40935;-0.664484;-0.74232;0.233674;0.47981;0.16792;0.329428;-0.736292;-0.496227;-1.15589;-1.12339;-1.04395;-1.00366;0.201648;-0.503385;-1.25275;-1.86803;-1.29318;-1.39083;-1.26422;-0.850349;-0.862715;-0.173774;-1.25307;-1.00462;-0.448134
-0.448134;-0.410718;0.545509;1.15358;1.60982;1.88922;2.04631;2.10197;1.75694;1.05105;1.15044;1.10386;1.89687;1.56262;1.41967;1.45491;0.629548;0.895279;1.04833;1.79466;1.49164;1.32283;1.80701;1.31629;1.34703;0.972091;1.19708;0.85644;2.13703;1.78578;2.20898;1.47298;1.69393;1.90546;0.665097;1.58672;1.53063;1.5195;0.805379;0.262793;0.901239;0.47959;1.13967;0.756263;0.159389;-0.32504;0.0148369;-0.244279;-0.944371;-0.0872968;-0.369613;-0.49792;-1.12455;-1.066;-0.964192;-0.663226;-0.501826;-1.02699;-0.8863;-0.9347;-1.07122;-1.66715;-1.50305;-1.01042;-1.18576;-0.767034;-0.855416;-0.635904;-1.51492;-1.84514;-0.993582;-0.971329;-0.511138;-0.371119;-1.14318;-1.78822;-1.17797;-1.79663;-1.9764;-1.46509;-1.37606;-1.28959;-0.840182;-0.875231;-1.27653;-1.27174;-0.372713;0.762341;0.778318;1.05999;1.09367;1.34621;0.386016;0.248706;-0.170446;-0.352967;1.07185;0.0964791;1.0806;0.939886;1.30739;1.58591;1.32569;0.388934;-0.14362;-1.11469;-0.390775;-0.8686;-1.03329;-1.01792;-1.8709;-1.60865;-1.72148;-1.51135;0.0403909;0.240622;-0.197083;-0.61708;-1.61814;-1.18738;-1.21844;-1.17803;-1.37391;-1.33094;-1.42505;-1.26192;0.143759;-0.688549;-0.374215;-1.47089;-1.81865;-1.60005;-1.26786;-0.550409;-0.684811;-1.73206;-1.52389;-0.590527;-0.744918;-1.17431;-1.348;-1.06958;-0.106517;-0.180719;-0.688309;0.334822;0.674347;-0.565065;-0.755438;-1.00786;-1.53609;-1.2402;-1.28967;-1.15107;-1.99067;-1.5616;-1.97799;-1.39604;-1.1432;-1.18303;-1.45402;-1.98073;-1.28291;-1.48544;-0.912923;-1.32204;-1.92842;-1.53347;-0.441916;-0.723427;-0.445906;-0.77591;-1.56513;-1.42877;-1.69746;-1.79513;-1.21636;-1.84358;-1.64871;-0.898833;-2.07839;-1.4091;-1.22059;-0.668535;-1.09781;-0.97286;-1.2333;-1.30288;-1.4314;-0.34633;-0.74882;-1.4207;-1.85497;-2.26297;-1.05965;-0.143024;-0.520956;-0.787112;-1.46057;-0.448134
-0.448134;-0.747975;-0.304676;0.216618;0.960889;1.89064;1.15813;1.39598;1.3861;1.14222;0.983186;1.81743;1.39362;1.11069;1.17703;1.21829;1.53039;1.263;0.487847;-0.0416708;0.535635;0.7186;1.16817;1.45261;1.93961;0.65385;-0.0211564;0.589564;0.816264;1.17701;1.70813;1.59778;1.64567;1.33624;0.984846;1.40598;0.609617;0.362785;0.189632;0.841256;0.896445;0.917768;0.901041;1.04456;1.29015;0.724196;1.13576;-0.434255;-0.829825;-0.361207;-1.75657;-0.884042;-1.71273;-1.55442;-1.28768;-1.46257;-1.04802;-1.59032;-1.64169;-1.77018;-1.88185;-1.55215;-1.83399;-1.89353;-1.3146;-1.9693;-1.77226;-1.43062;-0.707705;-1.51066;-1.39575;-1.32628;-1.73833;-1.74032;-1.57081;-1.2774;-0.705134;-1.35943;-1.08084;-1.79183;-0.783328;-0.838023;-0.793205;0.222298;0.296133;-1.21894;-1.24126;-1.02193;-1.33694;-1.74783;-1.08201;-0.508658;0.763233;1.39478;1.00547;1.72883;1.81026;1.56717;1.50954;0.47099;2.03319;1.73897;0.817544;0.62364;0.561561;-0.0685829;-0.140238;-0.851902;-1.7039;-1.69671;-1.45515;-0.763253;0.091998;0.652153;-0.433801;-0.73308;-0.426153;-1.74577;-1.38481;-0.979691;-0.994004;-0.78696;-0.618005;-1.8034;-1.16666;-1.50349;-1.83527;-1.56292;-1.05226;-1.31969;-1.43766;-1.44679;-1.67974;-1.31715;-0.746752;-0.791327;-0.819658;-0.572584;-1.67229;-0.723402;0.23848;-0.674372;-0.926534;0.00432745;-0.228156;0.44495;0.984339;-0.389309;-1.07709;-1.55199;-1.33138;-1.7361;-1.47154;-1.00217;-0.798513;-1.20676;-0.542233;0.30383;-0.0159815;-0.491221;-0.596953;-0.62819;-0.841817;-1.0398;-1.36099;-0.915425;-1.23608;-1.50478;-1.52679;-0.584829;-1.77919;-1.1815;-1.64428;-1.19975;-1.6506;-1.23663;-1.15946;-1.45449;-1.24674;-1.43792;-1.37863;-1.36308;-0.979506;-1.3632;-1.48987;-2.14527;-2.3534;-1.72521;-1.59674;-1.37772;-1.21587;-1.23862;-1.99176;-0.729969;-1.33042;-1.26572;-1.42532;-1.03672;-0.945527;-0.448134
-0.448134;-0.742621;-0.0309569;-0.119128;1.50194;2.23691;0.732748;0.979285;1.00302;1.34274;1.64749;0.997794;0.567297;-0.124863;-0.00439504;1.21275;1.95;1.58832;1.97165;1.9698;0.936449;1.3004;1.44349;-0.361628;-0.203477;1.00077;0.470683;1.43604;1.13444;1.67281;1.12652;1.50922;1.20533;1.49091;1.37461;1.09785;1.15915;1.10047;1.42357;1.26858;0.634118;0.491095;1.24638;1.24892;1.34487;0.792297;0.975159;-0.570636;-0.272182;-0.666297;-1.25662;-1.36685;-0.928554;-1.43845;-1.6083;-1.63518;-1.43738;-1.33202;-0.433001;-0.289316;-0.318817;-0.827616;-1.14986;-0.44794;-1.09339;-1.39338;-0.607617;-0.621574;-0.526352;-0.467861;-1.63206;-0.977032;-1.21386;-0.957732;-1.13732;-1.21018;-1.39385;-1.45815;-1.25892;-1.79453;-0.931853;-0.969825;-1.734;-1.49179;-0.604591;-0.707362;-0.588052;-0.495669;0.238201;-0.155087;-0.098608;1.19534;0.597375;1.1359;1.30331;1.83366;1.38425;0.548491;1.27552;0.0562993;-0.486038;0.120056;0.212499;0.948302;0.745624;-0.506232;-1.50739;-0.900372;-1.21936;-0.981299;-0.981661;-0.558405;-1.12003;-1.2635;-1.04251;-1.44088;-1.71812;-0.944755;-1.38144;-0.769283;-1.28325;-1.75792;-1.27881;-1.36196;-1.01571;-1.28021;-1.29794;-1.42219;-1.36774;-1.56217;-1.51628;-1.74353;-1.4876;-1.59839;-1.46132;0.301119;-0.635256;-0.172183;-0.530225;-1.64014;-1.68992;-1.0979;-0.411606;-1.31886;-1.17616;-0.659344;-1.24076;-1.31544;-1.32626;-1.14232;-0.697771;-0.920441;-1.64539;-1.80374;-1.1872;-0.0290539;-0.282276;-1.1618;-1.23536;-1.54939;-0.858756;-0.421717;-0.355191;-0.618507;-0.758762;-0.504787;-0.987259;-1.01239;-0.921672;-1.56021;-2.00847;-1.11687;-1.54109;-1.21175;-0.543998;-0.793388;-1.36502;-1.17232;-0.75885;-1.04791;-1.62851;-1.8713;-1.82771;-1.72394;-0.667739;-1.54214;-1.66873;-1.14295;-1.70945;-1.79877;-1.62599;-1.57641;-0.514882;-0.0784305;-0.196817;-1.47376;-1.12015;-0.33595;-0.666063;-0.448134
-0.448134;0.899047;1.50903;1.02265;0.701327;0.76134;1.26015;2.03777;1.71086;0.948234;1.9747;1.733;1.62949;0.982381;1.21748;1.38222;0.748115;0.766895;0.942893;1.07133;1.80804;0.327715;1.32508;1.07152;1.00382;1.92564;1.4882;1.19215;0.998864;1.15611;1.28462;1.29022;1.32943;1.29982;1.57667;1.36614;1.55741;1.42479;1.78222;1.3232;1.49513;1.30587;0.629104;0.530702;0.85301;2.07997;1.47341;1.90927;0.446354;-0.0526844;-0.760669;-0.715514;-0.60396;-1.3521;-0.475571;-0.975294;-1.49583;-0.262357;-0.163214;0.0807195;0.0914465;-1.5421;-1.17012;-1.35706;-0.980132;0.0830044;0.915822;0.436548;-0.137726;-1.03147;-1.36356;-1.94706;-1.51347;-1.13721;-0.585942;-0.482936;-1.27351;-1.57888;-0.902615;-1.42465;-0.856184;-1.56253;-1.78025;-1.61704;-1.71921;-1.92437;-1.45037;-1.12602;-1.47599;-1.2446;-0.715042;-0.488591;0.144016;0.666039;1.09937;1.16037;0.720518;1.59603;0.891602;-0.134444;0.590301;0.528915;-0.370816;-1.51133;-2.07869;-1.53852;-0.523473;-0.52165;-0.376329;-0.439202;-0.596562;-1.77304;-1.35487;-1.60919;-0.649135;-0.575911;-0.0214873;-0.634769;-1.96692;-1.24559;-0.519459;-1.06137;-1.16395;-0.970402;-1.63199;-1.30031;-1.4185;-1.64884;-1.3122;-1.96157;-1.38616;-1.38582;-1.15132;-1.06308;-0.996115;0.929829;0.494212;-0.294604;1.27544;-0.555475;-1.71516;-0.77429;0.720313;0.293422;-1.05041;-1.18839;-2.0702;-1.80024;-1.59629;-1.55592;-0.814411;-0.399076;0.207284;-0.317838;-0.296695;-0.475807;-0.646738;-1.58004;-1.08278;-1.15932;-1.26317;-0.309893;0.575669;-0.380483;-0.0329332;0.156803;0.244611;0.0996754;-1.41331;-1.49152;-1.72093;-1.79117;-2.05646;-1.76298;-1.29005;-1.77536;-1.91415;-1.3549;-1.81006;-1.7631;-0.161331;-1.53641;-1.28302;-0.894638;-0.677466;-0.557526;-1.10423;-0.866281;-0.947939;-0.733512;-0.256255;-0.757304;-1.81725;-1.71935;-0.91724;-1.23384;-1.31851;0.605337;0.91077;-0.448134
-0.448134;1.05784;1.54866;1.5691;1.19292;1.3731;1.39147;1.96356;1.57683;1.04568;1.64147;1.4971;1.67326;0.889634;1.51317;1.75042;1.31601;0.955675;1.08092;0.855316;0.761484;1.47132;1.6715;0.599464;1.15187;1.54452;1.60445;1.76878;1.0407;1.75337;1.70614;1.62264;1.75858;1.1727;1.91452;1.69218;1.00074;1.06;1.57137;1.00817;0.682898;1.36981;1.34143;1.13242;1.04264;1.08975;1.01709;0.98558;0.974506;0.410562;-1.34089;-0.690749;-1.09998;-1.04985;-1.08612;-1.45997;-1.2483;-0.35346;-0.60298;-0.808358;-1.17888;-1.3353;-0.579881;-0.943359;-1.04483;-1.00518;-1.4395;-1.20038;-1.7633;-1.67791;-1.65823;-1.59071;-1.02283;-0.515745;0.279549;-0.861336;-1.92281;-1.02507;-0.943131;-1.48178;-1.21553;-0.919853;0.0285871;-0.330162;-1.2823;0.0923595;-0.335331;-1.05679;-1.12598;-1.39352;-1.0917;-0.208737;1.35762;1.05251;1.53569;0.842809;1.06003;1.35088;1.53147;1.34567;0.581656;1.05721;1.24255;0.353607;0.472391;0.567205;-0.499469;-0.918996;-0.288975;-0.670147;-1.6831;-1.56858;-1.63393;-2.08822;-0.860597;-1.60103;-1.13432;-1.62733;-1.69428;-1.95724;-0.920098;-1.16675;-1.63085;-1.49531;-1.92233;-2.07597;-1.56089;-1.44504;-1.23963;-1.37298;-1.6536;-1.19145;-1.33116;-1.18032;0.467897;1.38504;1.03085;0.148856;-0.846984;-0.795681;-1.00153;-0.720102;-0.936097;-2.02597;-0.555537;-1.5148;-1.49315;-1.53451;-0.245479;-0.0288681;-0.138506;-0.970375;-0.491821;-0.917297;-0.965319;-1.15393;-0.852305;-0.716201;-1.69666;-2.26637;-1.42883;0.0615011;-0.455464;0.121177;1.5125;0.935447;1.32577;-0.773306;-0.828106;-0.776605;-0.705974;-0.621653;-1.73932;-1.53746;-1.11036;-1.07614;-1.1918;-0.490229;-1.25199;-1.28192;-1.37203;-1.66194;-0.689339;0.143826;0.0400528;0.800432;0.440305;-0.0123641;-0.420801;-1.27387;-0.955593;-1.2994;-0.563841;-0.976455;-1.1563;-1.02617;-1.50757;-1.37177;-0.762427;-0.448134
-0.448134;-0.0783303;0.59809;0.477445;1.40451;1.52061;2.19224;1.5254;1.18612;0.68359;1.80323;1.48232;0.831244;0.797058;1.01788;1.8895;1.80212;1.63947;1.71771;1.53439;1.62021;1.7099;1.17706;0.599485;2.10642;1.93858;1.12548;1.26285;1.39008;1.3607;0.986783;1.54893;1.89606;1.42414;1.33189;1.01537;1.87879;1.39299;1.62073;1.39403;1.2507;1.54723;1.47106;1.33291;1.36224;1.52546;1.17318;1.62;1.13869;-0.386523;-1.13228;-0.951241;-0.724039;-0.156729;-0.305327;-1.71251;-1.29223;-1.85386;-1.64861;-0.890165;-1.44745;-1.01184;-0.652352;-1.47022;-0.637055;-0.347376;-0.512312;-1.62546;-1.31986;-1.30704;-1.43219;-1.08319;-1.53597;-1.45565;-1.20758;-1.07938;-1.06114;-0.0717492;-0.181646;-0.940011;-0.846678;-0.00324927;0.294458;0.148785;-1.13875;-0.592301;-1.22252;0.305959;1.05101;1.44456;1.53102;1.92822;1.68509;1.79999;1.28858;1.06626;1.44463;0.467913;0.292933;-0.0610997;0.0998944;0.940204;1.14019;1.25055;0.956121;-0.103698;-0.613921;-0.941521;-1.49474;-1.14477;-1.38954;-1.38137;-1.42786;-1.64933;-1.6492;-1.41824;-1.05826;-0.786126;-1.27489;-0.765005;-1.11054;-1.50472;-0.91342;-1.47083;-1.19794;-1.40951;-0.949561;-0.845035;-1.03586;-0.565345;-1.25199;-0.701535;0.632295;1.02809;1.68719;1.33444;1.79363;1.55216;0.3101;-0.389055;-1.19492;-1.22457;-0.495386;-1.02226;-1.36628;-1.26846;-1.44203;-0.773771;-0.998644;-1.05336;-1.15654;-1.39179;-1.87153;-2.01243;-1.14117;-1.29642;-1.73019;-1.52842;-1.1261;-0.186398;-0.731509;-0.609695;0.312711;0.41509;-0.0526589;0.367747;0.98172;-1.15842;-0.841976;-0.979205;-1.09576;-1.10171;-0.671124;-0.736373;-1.18888;-1.26364;-0.92461;-0.836477;-0.725827;-0.726721;-0.477524;-1.31572;-0.443968;-0.429415;0.621535;0.248212;0.285185;0.0492089;-0.613248;-0.819567;-1.49186;-1.4861;-0.790757;-1.9355;-1.50447;-1.252;-1.37164;-1.35779;-1.26047;-0.448134
-0.448134;-0.349754;0.966134;1.74254;1.44227;1.50901;1.57519;1.22967;1.52946;0.734642;0.977615;0.490241;1.15329;1.38343;1.88783;1.3365;1.58718;1.42916;1.35394;1.54403;1.1501;1.19421;1.48531;1.34135;1.82974;1.63168;1.83706;1.34821;1.76789;0.880379;1.71142;1.78586;0.832624;1.31994;1.26469;1.02009;1.35739;1.12794;0.999617;0.957955;1.1997;1.21273;1.51743;1.40267;1.2695;0.32085;1.3547;1.16514;0.763872;-0.266982;-0.950115;-0.817291;-0.917418;-1.23141;-1.48355;-1.5268;-1.05552;-0.939604;-1.4856;-1.10605;-1.03152;-1.45805;-1.37963;-1.7078;-1.52968;-1.30249;-1.66844;-1.87571;-1.63711;-0.762005;-1.17929;-1.7141;-1.89757;-1.37583;-1.43338;-1.26769;-1.31219;-1.24418;-1.38919;-0.775384;-1.2486;-1.50261;-0.523571;-0.884635;-0.240237;0.108141;0.464521;0.742538;0.265024;1.34559;1.37626;1.26069;1.15728;0.837421;-0.0637901;1.39998;1.06316;0.557042;0.594658;1.01226;0.657977;0.99276;1.22138;1.09815;1.91506;1.53596;0.885261;1.0442;0.119852;-0.956628;-0.432508;-0.0638429;-0.648652;-1.24481;-0.487503;-1.33698;-1.37143;-0.677389;-1.06169;-1.05138;-1.23714;-0.622599;-1.70306;-1.34927;-1.43408;-0.884576;-1.40019;-0.836028;-1.21622;-0.933369;-1.87286;-1.63336;-0.728788;0.183246;0.585824;0.0080323;-0.673389;0.371429;0.987387;0.458693;-0.495728;-0.724989;-0.166303;-1.01569;-0.912989;-1.00752;-1.24668;-1.5103;-1.31341;-1.34535;-0.0551568;-1.1112;-1.82238;-1.48342;-1.24339;-1.89775;-1.86076;-1.65431;-0.684246;-1.19468;-1.17938;-0.715597;0.225896;0.313351;0.123203;-0.376744;-0.698472;-1.30681;-0.58115;-0.870893;-1.17327;-1.60498;-1.52208;-0.858861;-1.15576;-0.882189;-1.54517;-1.26451;-0.742132;0.316856;-0.50074;-1.40499;-0.734044;-1.20137;0.401382;0.524883;0.906101;0.265796;-0.35328;-0.961974;-0.604584;-1.24698;-1.71112;-1.73284;-1.4775;-0.899413;-0.674979;-0.436963;-0.673877;-0.448134
-0.448134;0.741139;2.12042;1.11466;0.831766;1.48103;0.749458;0.504165;0.587413;-0.164557;1.38785;1.99324;1.61458;1.2433;1.45675;0.137739;0.781953;0.817608;1.37041;0.727247;1.03344;1.12455;1.34797;1.11891;1.12072;2.09572;1.45797;0.63337;2.32793;0.97787;0.548632;1.25889;1.99595;0.762042;-0.0542087;0.75077;0.771017;0.341875;0.864631;0.684904;0.480394;1.18571;0.332104;0.267394;1.04574;-0.301159;-0.657943;-0.00416681;1.52116;0.74792;1.15742;0.211765;-0.996497;-0.541126;-1.55367;-0.949591;-1.12949;-1.37214;-1.82484;-1.29287;-1.1364;-0.605119;-0.320422;-1.26442;-1.5119;-1.60809;-1.48587;-1.08566;-0.489746;-0.172155;-1.45316;-1.70842;-1.81353;-1.75411;-1.34137;-0.161214;-0.877702;-0.683233;-0.901663;-0.55058;-0.817588;-0.63839;0.401606;0.614783;1.48282;0.869532;0.911552;0.303157;0.782402;1.85767;1.36226;1.92337;1.21002;1.1592;0.830924;-0.435732;-0.922034;-0.661437;0.934083;0.652512;0.791906;0.604673;0.850073;1.45365;1.16191;0.518518;-0.236972;-0.44884;-1.35058;-1.45987;-1.75632;-1.09148;-1.50384;-1.24409;-1.31817;-1.13099;-1.30132;-1.48374;-1.40067;-2.01532;-1.49843;-0.394618;0.0418809;-0.332522;-0.983135;-1.21421;-1.53475;-0.728211;-1.00439;-1.40797;-1.43407;-0.0826141;-0.273643;0.384984;1.2968;1.48563;0.712024;0.157635;1.51214;1.57711;0.788852;-0.282903;0.164141;-0.133167;0.417839;1.15688;1.19061;0.811925;-0.277589;-1.24043;-1.4706;-2.02869;-0.735526;-0.904469;-0.532157;-1.04129;-1.87496;-1.25241;-1.02763;-1.63693;-1.65774;-1.68918;-0.926651;-1.13312;-1.12798;-1.84348;-1.54233;-0.836859;-0.647396;-1.65507;-0.777168;-1.24414;-1.70835;-1.29343;-0.720987;-1.434;-1.31842;-1.49914;-1.39547;-0.953177;-2.00295;-1.91062;-1.59487;-1.31127;-1.39661;-1.46057;-1.98889;-1.8862;-1.14606;-1.49941;-1.11305;-1.24497;-1.27797;0.0911962;-1.55543;-1.29514;-1.42167;-1.55143;-1.08991;-0.448134
0.121231;0.698119;0.838317;1.04466;1.74743;1.07442;1.27174;1.54904;1.19827;0.833587;1.38218;1.09768;1.82908;1.18028;1.15874;-0.426954;0.267395;-0.134009;-0.330618;0.355281;-0.422461;-0.956958;-1.41806;-1.32363;-1.29118;-0.476836;-0.461794;-0.194261;-0.402772;-1.80678;-1.18673;-1.20884;-0.307533;-0.969026;-0.307795;-0.338001;0.132603;0.808421;0.175247;0.201348;1.37734;1.65272;1.16756;0.921495;1.07488;-0.278165;1.19705;1.52907;1.18082;1.54145;1.53446;1.47979;1.69345;1.42287;1.2961;1.73889;1.62623;1.81239;1.66895;0.490557;0.742365;-0.0580153;-0.100515;0.0841255;1.21177;1.09813;1.57349;0.855065;0.858647;0.558457;0.76809;0.0656824;-0.310294;-1.21566;-1.25772;-1.79101;-1.37112;-1.12461;-1.53748;-1.24016;-1.62042;-1.68686;-0.909342;-0.885887;-0.938516;-1.30311;-1.04984;-0.605231;-2.0361;-1.85269;-1.80895;-1.53345;-0.903549;-1.0002;-1.46813;-1.61273;-1.271;-1.50327;-0.613372;-1.20108;-1.46962;-0.41561;-0.505262;0.445153;0.0935463;-0.133448;0.417178;0.39666;1.18205;0.691591;1.55209;1.65175;1.96808;1.22309;1.10843;1.17141;1.38477;0.90662;1.10993;1.02417;0.434994;0.670867;1.39821;0.59323;0.662098;1.37858;0.325374;-1.12848;-1.00439;-1.86441;-1.2129;-1.86761;-1.04755;-1.31757;-0.548986;-1.25995;-1.2319;-1.2764;-1.15996;-1.75509;-1.35798;-1.509;-1.2874;-0.919473;-1.09851;1.11887;0.718883;0.795653;0.434042;-0.155581;0.696917;0.680965;-0.355038;-1.13912;-0.866029;-1.24926;-1.35026;-1.02712;-1.16687;-1.09985;-1.0057;-1.03239;-0.936624;-1.27275;-0.823585;-0.409012;-1.11077;-1.18891;-0.299157;-0.659664;-1.17358;-1.36965;-1.19713;-1.68759;-0.353891;-1.46579;-1.37234;-1.54766;-1.43641;-0.626132;-0.910906;-0.881935;-1.84885;-1.88485;-1.35708;-1.75787;-1.73271;-1.75216;-1.24402;-0.824738;-2.17559;-1.50929;-1.82491;-1.33936;-1.33478;-0.0927492;-0.489872;-1.16161;-0.663328;0.121231
0.121231;1.17351;1.18608;1.53089;1.50189;0.274894;1.07695;1.16354;1.2126;0.736649;1.44568;1.53515;1.90079;1.54265;0.455237;-1.05843;-1.13222;-1.39683;-1.01921;-1.02283;-0.763642;-1.90936;-1.70292;-1.82464;-1.43232;-1.36497;-1.16588;-1.68734;-0.99888;-0.435773;-0.0922706;0.412257;-0.527873;-1.01462;-0.601778;0.369682;0.459287;-0.285818;-1.08441;-1.05857;-0.854314;-0.323867;0.530144;1.81702;1.16468;0.790394;1.00863;1.6506;1.2659;0.613824;1.09666;1.58144;1.74526;1.71747;1.01066;0.989861;1.04646;0.849716;1.39614;1.42358;0.605404;0.941657;1.63331;1.03252;0.19976;0.810536;1.11318;0.998887;0.560113;0.556641;0.743196;0.301199;-1.05635;-1.45538;-1.80758;-1.45314;-0.971053;-1.18228;-1.76892;-1.79325;-1.70639;-1.90423;-0.738541;-2.05679;-1.97131;-1.35807;-1.33362;-0.98345;-0.849945;-1.0699;-0.924169;-1.42235;-1.91284;-1.34006;-0.066975;-1.42891;-0.892713;-1.42133;-1.16247;-1.50375;-0.982695;-1.3027;0.568859;1.64311;1.32439;1.36703;0.678586;1.33604;1.68646;1.23498;0.998595;2.12977;0.829833;1.2876;1.40441;0.975012;1.02153;0.465729;1.05962;0.708131;1.25837;1.35016;1.22625;0.661659;0.99499;0.91366;-1.21796;-1.28742;-1.24886;-1.42598;-1.24542;-0.722118;-1.23641;-1.53324;-1.18948;-1.26759;-1.74321;-1.08012;-1.41033;-1.41775;-0.735573;-0.531517;-1.00673;-0.802144;-0.475396;-0.642206;-0.990411;-2.11422;-1.55227;-1.32835;-0.790009;-0.435289;-0.303294;-0.922862;-0.657415;0.768713;-0.916618;-1.25307;-1.36764;-1.18785;-1.64308;-1.10819;-1.65706;-1.33165;-0.637865;-1.06368;-1.11155;-0.83607;-1.06464;-0.624273;-0.611979;-0.925805;-1.2573;-1.86101;-1.69034;-0.991765;-1.15885;-1.73466;-1.70881;-1.23548;-0.986829;-1.30702;-1.11881;-1.10818;-0.406889;-0.98328;-1.17602;-1.27995;-1.56487;-1.45402;-1.47764;-1.14059;-0.491587;-0.527257;0.750272;1.15527;0.836521;-1.20966;-0.599249;0.121231
