0.93306;-4.08243;-4.13819;-3.92952;-3.94593;-3.9479;-3.90367;-3.94368;-3.84168;-3.94497;3.9314;-3.89033;3.93112;3.98706;3.92916;-3.8855;3.8319;-3.86194;3.80962;-4.00212;-3.9663;4.09101;4.11724;3.90141;-3.80897;3.90951;3.98156;-3.96162;-4.16977;-3.85277;3.87543;-3.86507;3.9285;-4.06917;3.97578;4.09617;-3.94727;-3.94231;-4.03898;3.99265;-3.83875;3.93672;3.92416;4.02883;3.99949;-3.94693;-4.00874;3.97262;-4.14184;0
0.93306;-4.08243;-3.96218;-3.82769;-3.98222;-3.99949;-4.17378;-3.9548;-4.0308;-4.07185;4.15185;-3.73693;4.04061;4.03344;3.91771;-3.81201;3.97649;-3.81333;3.78911;-3.80658;-3.78867;4.13596;4.05141;3.90141;-3.8053;4.13901;4.03166;-3.82483;-3.91822;-3.87753;3.93649;-3.94199;3.97855;-3.90936;4.06973;3.93806;-4.0202;-4.02725;-4.05017;3.95616;-3.95696;3.87455;3.91575;3.99489;4.00895;-3.85843;-4.10241;4.18735;-3.85459;0
0.93306;-3.93868;-3.8833;-4.03569;-3.87285;-3.93491;-3.99981;-4.17071;-4.04444;-3.81447;3.92549;-4.11498;3.88283;3.95866;4.03161;-4.02287;4.12499;-3.87325;3.69331;-4.00642;-3.99062;3.97181;3.99649;3.77462;-3.85715;3.95333;3.86474;-3.9702;-4.18912;-4.04305;3.78176;-3.94648;4.06225;-3.95513;3.89211;3.90411;-3.94561;-3.97972;-3.89753;3.85974;-3.76012;3.80153;4.03667;3.99489;3.99564;-3.91128;-3.96487;3.9722;-3.8969;0
0.93306;-3.8512;-3.96715;-3.82641;-3.88162;-4.0402;-3.91633;-3.98907;-4.01434;-4.03592;4.05367;-3.86414;3.82323;3.87922;3.92863;-3.87407;3.91144;-4.04511;3.84628;-3.89141;-3.94022;3.98672;4.0606;4.00884;-4.0065;4.08414;4.09513;-3.9702;-3.95123;-4.15761;3.97625;-3.93769;4.04005;-3.91839;4.01559;4.04148;-3.85111;-4.03362;-3.94493;3.92138;-3.94211;3.99356;3.76738;3.94437;3.98331;-3.94842;-3.97644;3.95495;-3.82071;0
0.93306;-3.85876;-4.05134;-4.117;-3.93695;-3.95178;-3.93669;-4.12107;-3.99902;-3.91365;4.16109;-3.84064;4.00634;3.9815;4.10131;-3.91773;4.07121;-3.93436;3.8426;-4.00985;-3.99402;3.98489;4.05144;4.04154;-3.86969;4.12002;3.89426;-4.03913;-4.01681;-3.92954;3.77968;-3.93769;3.90897;-3.90968;4.01888;3.90095;-3.76981;-4.12635;-3.96322;3.88636;-4.01995;3.96813;4.00487;3.88485;3.97883;-3.98434;-3.93275;3.81766;-3.91342;0
0.93306;-4.10782;-3.97945;-4.00242;-3.9225;-4.1026;-4.1021;-3.92367;-4.07107;-4.04128;3.92813;-3.92028;3.8949;3.97476;4.11875;-3.97832;3.82332;-3.95841;3.78495;-3.84511;-4.07026;3.95261;4.06927;3.95595;-4.03304;3.93622;4.14512;-4.03913;-4.13705;-3.92954;3.82987;-3.96815;4.05081;-3.90504;4.11154;3.83565;-3.93618;-4.11092;-4.0506;4.03587;-3.99424;4.0747;4.11898;3.88279;3.95683;-3.93163;-4.05117;3.98551;-3.97081;0
0.93306;-4.03912;-4.13589;-3.88907;-3.93471;-4.12981;-4.1021;-4.04595;-4.06173;-4.02321;3.93118;-4.06753;3.9359;4.03084;3.87619;-3.80664;3.89909;-3.81322;3.9798;-3.98628;-3.93431;3.94321;4.01868;4.01474;-3.89044;3.8839;3.97219;-3.99765;-4.05517;-3.98737;3.96041;-3.88176;3.90063;-3.93291;4.12802;3.87206;-3.86644;-4.09411;-3.9369;3.85021;-3.99365;4.00595;3.93362;3.9003;3.95477;-4.00617;-3.90799;4.05561;-4.05927;0
0.93306;-3.99154;-4.13589;-3.94181;-3.91579;-4.17726;-4.06805;-4.01172;-3.95826;-3.90404;4.03458;-3.85482;3.85907;4.08072;3.96813;-3.97407;3.984;-3.86584;3.94207;-3.87867;-3.87725;4.04663;4.01868;4.09693;-3.93052;3.88545;3.98446;-3.95384;-4.04756;-3.86453;3.80207;-4.12779;3.828;-3.85285;4.08251;4.08714;-4.04181;-3.85625;-4.03821;4.00731;-3.8889;3.97598;4.06462;3.89671;3.85947;-3.87936;-3.82816;3.91744;-4.03338;0
0.93306;-4.04496;-3.99993;-4.00015;-3.97438;-4.09474;-3.9751;-3.9486;-4.06423;-3.87247;3.97444;-4.06094;4.00355;3.94634;3.89394;-3.98044;3.89451;-3.83379;3.93781;-3.87867;-4.06086;4.09176;3.97287;4.08447;-3.8514;3.98756;3.97586;-4.1351;-3.86602;-4.07265;3.8586;-3.59755;3.86965;-3.94277;3.85511;3.91403;-3.95925;-3.93437;-4.01914;3.9773;-3.8889;3.999;3.98468;3.98036;3.94355;-3.92316;-3.88322;3.76492;-3.82668;0
0.93306;-3.95622;-3.83509;-4.0819;-3.96452;-4.09908;-3.93547;-3.9486;-3.8869;-4.12517;3.87168;-3.80843;3.9665;4.03429;3.97027;-3.95528;3.95014;-3.87519;4.00747;-3.74404;-4.06086;3.89021;4.07053;3.94867;-3.92245;4.06388;3.88669;-3.89358;-4.04142;-3.84249;3.95685;-3.63014;3.92678;-3.90561;3.86094;4.16184;-3.89608;-3.99226;-3.9519;4.0133;-3.90735;3.999;4.13445;4.14011;3.88174;-3.94813;-4.16644;3.82197;-3.93974;0
-0.931026;3.88977;-3.97534;-3.90281;-3.94814;3.87002;-3.91555;3.93268;-3.9937;3.9728;-3.86993;-4.00547;-3.92902;4.03357;4.12354;-3.99119;3.89798;3.81257;4.01611;-3.94568;4.09931;4.01148;3.97626;-3.84832;-4.14623;-3.91472;-3.8848;-3.96236;-3.94337;3.91478;3.96449;3.94745;-4.08044;-3.9429;-3.98167;3.92235;3.9327;3.89793;-4.07093;-3.91856;-4.05247;-4.03563;3.89925;-3.87034;-3.87473;-3.9746;-4.05071;-3.83579;-4.02611;0
